DJKEYX,DJBSCD,DJBUCD,DJEWNB,DJFANB,DJEXNB,DJGINA,DJJ2CD,DJKXST,DJERDT,DJEHDT,DJOVNB,DJO6CD,DJG8NA,DJMDOR,DJMDOS,DJMATI,DJMATN,DJNBHR,DJNBHS,DJGKVA,DJGLVA,DJGMVA,DJGNVA,DJJLST,DJLYTX,BOKEYX,BOACCD,BOJ1CD,BODES1,BODES2,BOJ2CD,BOCDFX,BOKACD,BOOPER,BOETAT,BOSEMC,BOKBCD,BODTCH,BODTEN,BODTRE,BODTAD,BODTRD,BODTAC,BODTAU,BOAUTO,BOREQX,BODEMD,BOA7NA,BOJ8CD,BOJ9CD,BOREFX,BOFITX,BOESTM,BODURE,BOMDOR,BOMDOS,BOMATI,BOMATN,BODOWN,BONBHR,BONBHS,BOHREM,BOFACT,BOJ7CD,BOLCH1,BOLCH2,BOLCH3,BOLCH4,BOCH1X,BOCH2X,BOCH3X,BOCH4X,BOIMPR,BOKEY1,BOKEY2,BOMFTX,BOM9CD,BONINB,BOGKVA,BOGLVA,BOGMVA,BOGNVA,BODHTX,CRTDAT,CRTYR,CRTMTH,CRTWK,CLSDAT,CLSMTH,CLSWK,DUEDAT,DUEYR,DUEMTH,DUEWK,REM_TIME,CNT,REMARK,CRTPER,CLSYR,CLSPER,DUEPER,TYPECAT,TYPECAT2,prevYN,shutYN,corrYN,modYN,runYN,DIV,UL,DESC_UL,FNCT,DESC_FNCT,DESC_EQ,CRIT,COND,DESC_TACHE,FREQ,T_EST,ATE,MET,EQUIPE,PRIO_BT,Ordre,ETAT_TRV,GRP,S_GRP,DUREE,MESURE,CLD,TYPE BT CLD,IND.TRV,ANNEE.DEBUT,ANNEE.FIN,FREQ.CLD,SEM.DEBUT,DERN.ENTR.CLD,CMPT,TYPE BT CMPT,TYPE CMPT,LAST CMPT,FRQ CMPT,ANTICIP CMPT,DATE LAST BT,CLND,ATE-MET,YEAR,WEEKNO,MONTH,EST_TIME
1720161,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720161,A09,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A09,B000821712,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,PLAFO-LIFT 20',A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2011,2999,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,10,3,0.5
1720161,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720161,A09,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A09,B000821712,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,PLAFO-LIFT 20',A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2011,2999,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,14,4,0.5
1720161,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720161,A09,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A09,B000821712,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,PLAFO-LIFT 20',A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2011,2999,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,19,5,0.5
1720161,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720161,A09,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A09,B000821712,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,PLAFO-LIFT 20',A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2011,2999,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,23,6,0.5
1720161,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720161,A09,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A09,B000821712,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,PLAFO-LIFT 20',A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2011,2999,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,28,7,0.5
1720161,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720161,A09,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A09,B000821712,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,PLAFO-LIFT 20',A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2011,2999,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,32,8,0.5
1720161,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720161,A09,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A09,B000821712,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,PLAFO-LIFT 20',A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2011,2999,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,36,9,0.5
1720161,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720161,A09,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A09,B000821712,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,PLAFO-LIFT 20',A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2011,2999,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,41,10,0.5
1720161,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720161,A09,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A09,B000821712,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,PLAFO-LIFT 20',A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2011,2999,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,45,11,0.5
1720161,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720161,A09,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A09,B000821712,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,PLAFO-LIFT 20',A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2011,2999,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,50,12,0.5
1720162,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720162,A11,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A11,B000821713,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,SKYJACK 4626,A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2014,2099,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,1,1,0.5
1720162,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720162,A11,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A11,B000821713,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,SKYJACK 4626,A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2014,2099,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,5,1,0.5
1720162,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720162,A11,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A11,B000821713,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,SKYJACK 4626,A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2014,2099,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,10,3,0.5
1720162,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720162,A11,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A11,B000821713,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,SKYJACK 4626,A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2014,2099,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,14,4,0.5
1720162,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720162,A11,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A11,B000821713,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,SKYJACK 4626,A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2014,2099,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,19,5,0.5
1720162,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720162,A11,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A11,B000821713,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,SKYJACK 4626,A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2014,2099,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,23,6,0.5
1720162,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720162,A11,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A11,B000821713,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,SKYJACK 4626,A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2014,2099,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,28,7,0.5
1720162,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170605,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1720162,A11,SINS028,INSPECTION VISUELLE DU VEHICULE,INSPECTION VISUELLE DU VEHICULE,1,N/A,P,PR,2,23,N/A,1170512,1170512,1170609,1170605,0,0,1170512,MLAMO038,N/A,N/A,Fréquence annuelle standard: 12.00,N/A,N/A,NORMAND DÉNOMMÉE,N/A,0.5,N/A,0,0,0,0,0,0,0,746,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A11,B000821713,N/A,0,0,0,0,0,N/A,2017-05-12,2017,5,19,N/A,N/A,N/A,2017-06-05,2017,6,23,0.5,1,Fréquence annuelle standard: 12.00,2017-05,N/A,NA-NA,2017-05,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,SKYJACK 4626,A,U,INSPECTION VISUELLE DU VEHICULE,Fréquence annuelle standard: 12.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2014,2099,001,01,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X   X    X   X    X   X    X   X   X    X   X    X   X   X    X   X    X   X    X   X   X    X   X    X,SMAGAMAGA,2017,32,8,0.5
